ID,Salary
SID205112,2177.5234054536954
SID205128,2435.3649852716353
SID205177,3446.0606523941524
SID205213,2375.761799335338
SID205256,1928.4297421158699
SID205376,1986.6032734128871
SID205439,2959.6650908753627
SID205455,2372.5566654988597
SID205461,2622.243359099978
SID205468,3906.3986171604347
SID205562,2452.919879666075
SID205578,2279.0759184832605
SID205638,2564.295902015923
SID205691,2152.1608314377686
SID205704,2139.934522006157
SID205739,2744.568953134837
SID205745,2249.7455703777237
SID205867,2055.97437651
SID205938,2443.599164298983
SID205969,3270.8387894198027
SID206025,3251.7187962749604
SID206166,2239.81214123125
SID20622,2553.458209528249
SID206298,2916.541773539351
SID206332,1973.6391485105821
SID206374,2864.720830508726
SID206419,2589.263056788199
SID206424,1799.6352227492234
SID206469,2094.579360519
SID206475,2959.2357414523567
SID206641,2877.673749592186
SID206760,2109.4023633878983
SID206772,2544.939113747758
SID206774,2342.4706277754035
SID206799,2348.9216098672437
SID206826,2945.991231110434
SID206977,1976.5683448063467
SID207110,2354.6027156200466
SID207123,1693.7632226969683
SID2073,4205.45305319293
SID20730,2117.6282950350987
SID207358,1967.5049333902234
SID207500,2175.06458979359
SID207548,2740.100356223231
SID207758,4417.564292253447
SID207792,2038.7320263311706
SID207860,2767.8609752523735
SID207870,2074.393769232244
SID207871,2240.8907278462307
SID207949,2222.4216406879004
SID207980,2184.5322868731278
SID208029,1972.4417809484578
SID208037,2823.5590309088066
SID208057,2324.124367580097
SID208187,3310.2001752892766
SID20824,2557.730096834285
SID208308,2231.5083578594345
SID208326,2117.469272328794
SID208396,3784.4351457244347
SID208509,1869.6249720264661
SID208652,2452.101350841147
SID208654,2910.5222053525517
SID208691,2081.249445668258
SID208768,2074.296334752175
SID208776,2081.8595881200363
SID208783,2269.0989774453
SID208799,2454.452406773066
SID208819,2565.573662387858
SID208866,1797.802233530849
SID208874,2414.8238623346733
SID208946,2528.1604131367512
SID208994,1913.3903831326863
SID20902,2512.1100257980493
SID20904,3142.6275837062926
SID209085,2787.9086491068488
SID20915,2368.809687148706
SID209383,2556.6967462416656
SID209420,2302.0734760843166
SID209474,2087.015097434297
SID209492,2795.134651533734
SID20966,1939.0046707431798
SID209661,2107.8799150815453
SID209719,2238.702808068683
SID209727,2658.184661789293
SID209731,2229.1877592157243
SID209822,2212.74920691974
SID209866,3402.665133637955
SID20991,2265.2647818594996
SID209947,2657.0045512290426
SID209949,2608.2251656998883
SID209955,2172.853993793589
SID210095,1897.0439955509416
SID210125,2467.2192435333113
SID210191,2398.779835557369
SID210222,2648.2235460869847
SID210251,2143.7123865815693
SID210265,2194.178460440542
SID210428,2909.4164827656673
SID210523,1860.483506099184
SID210546,2090.276152102369
SID210562,2111.732801299263
SID210584,1894.9636364880892
SID210608,2570.3739049397
SID210622,2397.891417536634
SID210643,2672.6774128490656
SID210695,2356.507607198903
SID210696,3254.5449101470817
SID210701,2228.6883803267365
SID210736,2546.103829285585
SID210785,2330.5434152321186
SID210840,2250.2195839190467
SID210912,1800.703428865405
SID210929,2300.8215695681047
SID210934,1849.962985263571
SID211084,2491.2407818960883
SID211090,2549.8955277403393
SID211133,2153.6452998185664
SID211163,2104.594361826045
SID211183,2945.624872590619
SID211218,2306.8498582858556
SID211276,2408.4581478437453
SID21135,2208.8442926888383
SID211426,2207.024716876558
SID211546,2238.38788904848
SID211575,2569.8738655201114
SID211613,2494.7726805645075
SID211629,2275.0221643368495
SID211779,3883.1276005944137
SID2118,3609.4859887128837
SID211863,2667.2463444582568
SID21187,2173.5343393522244
SID211876,3015.6457452178433
SID211935,2041.0815445013209
SID212046,2584.850478970634
SID212161,4600.368543579651
SID21222,1845.1723218010409
SID212250,2256.99582569712
SID212271,2675.6326226304436
SID212279,2960.9696951771803
SID212351,1949.2875515959772
SID212407,2529.939675696087
SID212410,2437.9674685594387
SID212510,2332.189834560182
SID212548,2624.757778326445
SID212670,2069.9961040674907
SID212748,2225.511752662723
SID212908,2919.4523294921382
SID212939,2383.7380175826224
SID212947,2377.7602159369985
SID212991,2063.3590662097013
SID213076,3418.155745365624
SID213095,3406.5049783068325
SID213264,2546.0282245162807
SID213276,4596.439866708601
SID213354,2076.584679622146
SID21354,2573.509285032759
SID213638,3140.8481249044144
SID21368,3092.941930159416
SID213729,2348.9729048181234
SID213732,2053.9072644019584
SID21378,3907.352245149962
SID213819,2090.1244456141376
SID213872,2749.32022017759
SID213919,2900.0846378060082
SID213941,2009.849849146105
SID213965,2440.6312515567347
SID21397,3233.9035164806896
SID214037,2102.936453273057
SID214073,3179.513777680427
SID214201,3457.4740993261958
SID21426,2157.1985642508926
SID214286,4821.904945304704
SID214485,2419.364153602126
SID214588,2587.1660279795856
SID214635,1657.742445562736
SID214710,6626.485752390043
SID214739,2299.122632588845
SID214753,2784.3124298688067
SID21479,2664.103611164336
SID214886,1700.236062376507
SID215127,2627.950309124818
SID215140,2395.030130766514
SID215141,2429.5768906712356
SID215183,2094.74243716175
SID215187,2200.0079599136952
SID215197,1954.8653242844066
SID21520,2233.4597889880733
SID215201,2942.439157497923
SID215231,2159.271028323317
SID215463,3308.2473857848163
SID215590,2109.9280651826275
SID215789,2312.463538724733
SID215833,2505.7693087482526
SID215851,3202.9417145374737
SID215874,2148.746277550976
SID215956,1990.334649545926
SID216089,2104.095152561428
SID216094,2233.486042817418
SID216146,3142.194676578366
SID216199,2526.551541008933
SID216240,2639.616895129015
SID216245,2395.3269613563493
SID216278,2793.9031958383543
SID216306,4480.652420762407
SID216314,2451.4727264194635
SID216347,1806.8293719019625
SID216427,2182.3220446773153
SID216481,2350.5976621326454
SID216499,2062.9047075917015
SID216538,2729.9086826944886
SID216580,2544.3681721422645
SID216754,2549.8682381370627
SID216798,2204.5773510428603
SID216826,2474.5083975373827
SID216829,1597.0538179041623
SID216842,2794.4315135680304
SID21692,1855.9580153338914
SID216994,3776.987509025345
SID217014,3585.6867036744147
SID217022,2185.245882864013
SID217067,2049.005939833568
SID217314,3496.1135187432487
SID217315,3141.757654874782
SID217338,3248.42682875283
SID217388,1982.2529016045994
SID217600,4136.966484962445
SID217666,2959.9881971957534
SID217775,2318.5771969854795
SID217785,2402.2786369263426
SID217796,2343.4743389326304
SID217869,2540.1409277025477
SID218102,2736.3908052306274
SID218130,3137.068561278849
SID218145,4381.030276050222
SID218179,2360.892514545284
SID218277,2031.5048087501273
SID218308,2521.014724212848
SID218372,2737.011509150908
SID21839,2969.986906989532
SID218397,2146.3702454429663
SID218441,4300.110436034651
SID218443,2434.6160801955707
SID218538,2536.267899960413
SID218553,3972.520510834175
SID218699,2354.7862904628464
SID218738,4228.597216671135
SID21876,3554.947629063148
SID218839,2672.6228116945476
SID218852,2514.445424952979
SID218860,2511.5436685286227
SID2189,2669.608224863764
SID219011,2871.167050321212
SID219081,2448.151908192207
SID219090,2628.9115557262944
SID219111,2580.8438067616935
SID219164,2343.0192969727386
SID219199,2169.759230175919
SID219231,3287.3017462853
SID219284,2455.680269560825
SID219287,2119.1065986332324
SID219364,2365.3537123081956
SID219396,3139.678310890976
SID21954,3664.9638438343604
SID219592,2489.6783943462374
SID219607,2481.515984068316
SID219630,2847.9858940449876
SID219658,2568.8647412943556
SID219666,2009.9867134333674
SID219848,2537.2637417426995
SID219850,3365.2514250737654
SID21987,1781.6828515358784
SID219973,2296.261015943828
SID220044,2893.599833282949
SID220077,2188.9256872726564
SID220111,3098.5822600389774
SID220140,2754.4275552851022
SID220163,2157.359865651249
SID220208,2741.5097342509216
SID220228,2813.2837828213583
SID220351,2245.8997981278467
SID220386,2368.466008543388
SID220402,2147.912645236803
SID220430,3392.385354507101
SID220587,2656.67639889103
SID220811,2567.7969708374535
SID220888,1920.7252404157275
SID220917,2514.3277231620937
SID220950,2244.4044205260366
SID220957,3106.956718826595
SID221116,2462.8105310777705
SID221231,2513.60547606576
SID221280,2600.2665068763818
SID221343,1782.2128813181903
SID221378,3044.820883311284
SID221432,2102.3664132282865
SID221580,2248.1948091640547
SID221623,2324.712249993195
SID221628,2213.1113040168793
SID221693,2662.939848608443
SID221796,2749.9306659111235
SID221867,2318.73811277455
SID221965,3574.5622524073733
SID222012,2890.466997358205
SID222021,2269.432038441349
SID222025,1878.212459982736
SID222279,2461.262698328006
SID222435,2378.898421558504
SID22258,2520.3650491190647
SID222662,2060.241265660248
SID222668,2431.946648124933
SID222849,2043.8976953772699
SID222885,2600.4344475599396
SID223044,2176.9180732540854
SID223098,2857.2980365698613
SID223104,2191.235916229113
SID223106,3263.45333443613
SID22311,2054.27907242284
SID223225,2833.9525451639793
SID223322,2854.200252608883
SID223353,2318.193776487139
SID223362,2904.124249236899
SID223417,2363.5267348347556
SID223425,2586.250622880489
SID223431,4281.533803873468
SID223620,2422.2135179345682
SID223636,2097.449053245748
SID223744,2377.3464504149797
SID223865,2526.345322546147
SID223990,2138.5700369957012
SID224006,2056.719394012834
SID224163,3217.692676927423
SID224201,1991.3459498011111
SID224353,2395.9844482083513
SID224396,3237.3219506063297
SID224483,2986.2187574655923
SID224499,2153.3555194448836
SID224513,1990.5815510187097
SID22461,2319.322894734428
SID224678,2394.679751289595
SID224745,2080.8842949789596
SID224770,2644.253619969463
SID224800,3050.886559234219
SID224804,1830.472900624614
SID224887,2386.2796260462196
SID224926,2457.977195951002
SID225040,2052.6551244940615
SID225047,2501.9979995579706
SID225074,3049.3110930704943
SID225331,2445.44607035635
SID225337,2187.2376284403836
SID225360,2412.5091039729236
SID225419,1941.0770167920377
SID22550,2063.9374309765226
SID225557,2981.323308351163
SID225611,2428.7419288758433
SID225628,3150.9187170672362
SID225648,2412.3130964663765
SID225650,2210.7394035091775
SID225858,1792.3347284721406
SID225911,2246.898850259491
SID225991,2682.2867005314597
SID226006,2259.3903909941764
SID226007,2129.721763374645
SID226046,2273.6113147936358
SID226072,2514.3787929786454
SID226200,3061.9747763248806
SID226253,2240.248867888292
SID226262,2989.1214499555504
SID226297,2204.736986394788
SID226319,1798.8807580725045
SID226336,3642.890993765875
SID226345,3107.8420810646408
SID226477,2510.899552159771
SID226529,2569.777742261758
SID226569,2482.193658189718
SID226592,2824.5216848842433
SID226623,2580.9555030703004
SID226719,3129.347788812591
SID226750,2726.161212678276
SID226772,2575.290019617036
SID226854,1939.26107973734
SID22692,3232.0794177981134
SID226931,1922.6501537950555
SID226944,2416.6953182008356
SID226972,2107.6807037041963
SID227058,4567.465340563629
SID227198,2646.290671724949
SID227220,4978.34411263489
SID22728,2194.2020114628644
SID227286,1580.2214298002357
SID227430,1881.326284342711
SID227443,2015.5600833453743
SID227486,2118.272660110614
SID227488,2338.602363781183
SID22749,1870.5464940809295
SID227496,2755.151930697303
SID227570,2001.360190985065
SID227598,2513.0057787673695
SID227675,2123.892400565273
SID227825,2343.6781930240313
SID22786,2620.6858692271067
SID227899,2618.9673742859936
SID227901,2248.2110800194478
SID227922,2517.2938383842093
SID227970,2244.1398342833977
SID228004,1948.7094262832584
SID228022,1699.8537980258711
SID228040,2263.5780094381585
SID228118,2811.5852944937265
SID228119,2463.110169624831
SID228176,1872.2521010975759
SID228283,2426.863794779263
SID228392,2692.7950623053603
SID228421,1962.783150536022
SID228422,2440.008034077622
SID228456,2679.2688747359816
SID228481,2091.8514760747526
SID22854,1973.4122398786938
SID228581,2569.749895070924
SID228620,2806.6593897402904
SID228689,2131.588754833855
SID228813,2549.8491662527103
SID228832,1971.2267263527842
SID228917,2055.6198932191865
SID228983,2619.650039726779
SID229083,2220.741961446297
SID229134,2129.69339977258
SID22921,2881.8473765405183
SID229227,2625.7303446867572
SID229288,2265.257336130751
SID229307,2076.8004943689466
SID229333,2223.728777116425
SID229449,2069.296055592514
SID229535,2505.7224927332522
SID229627,2419.16036318979
SID229632,2361.4769599592055
SID229633,2817.2989571660396
SID229737,2286.0535219995313
SID229740,3419.6918967198085
SID229751,1916.4173130607423
SID229789,3593.2683373585196
SID229798,2362.6202391244033
SID2298,2863.6501997603286
SID229820,2654.186122392711
SID229852,2432.7436138854914
SID229936,2250.1680769009017
SID230019,2135.530179710823
SID230114,3106.1411762471585
SID230231,2191.161759019666
SID230232,4024.4149533740897
SID230271,1517.9291454604506
SID230339,2649.7318545818293
SID230359,2831.9540203171164
SID230432,2233.7609892187925
SID2305,2670.361783746519
SID230502,2067.797635384036
SID230592,2612.8422599367486
SID230607,2516.251610102947
SID230610,1997.5972850033625
SID230633,4735.597716042721
SID230667,2364.8388853594906
SID230672,2793.2382959444267
SID230767,2481.788116662208
SID230771,2462.493470390358
SID230777,2347.076867596045
SID230834,2685.3879442882985
SID230847,2983.2915091331574
SID230977,2075.7814668530746
SID230985,2443.973243031919
SID231184,3177.656351313626
SID231223,2531.577415266415
SID231265,3130.549291011005
SID231310,2602.7640659093363
SID23138,2903.5059576201825
SID231405,4314.879613349759
SID231516,1984.5633661906495
SID231581,3143.7408589996967
SID2316,2661.0523165837144
SID231622,2201.0296507188455
SID231643,5826.623874625915
SID231652,2531.3122674148594
SID231658,2601.030875323274
SID231764,2132.660188772794
SID23177,1827.7867504414526
SID231775,3337.614365619263
SID231813,2516.476157959831
SID23185,2654.749419266114
SID231902,2158.3414555193212
SID232103,2327.9510149957737
SID232104,2802.9114358867964
SID232196,4306.454134470357
SID232219,1942.4036324100787
SID232250,3006.5228580765884
SID232374,1690.8174750602996
SID232418,2088.8333177730915
SID232657,4477.541709363583
SID23266,1987.715509698003
SID23268,2978.1734804413895
SID232721,3410.4657267797443
SID232727,1939.4144341546987
SID232773,2176.1062904516516
SID232774,2325.4611176811545
SID23282,3304.6173671951315
SID232869,3511.1935099685934
SID232878,2674.734770746792
SID232930,5842.718048575148
SID232934,2177.012723860628
SID233080,2527.7342820950207
SID23311,2700.5421374728894
SID233140,3645.7540598472797
SID233149,2399.7737015529265
SID233177,2507.3110742165954
SID233261,3540.4281691768965
SID233293,4399.043355839478
SID233316,2362.79107036567
SID233433,1498.2741566304358
SID233438,2643.4634532329756
SID233545,3470.438746379499
SID233627,2086.199296358606
SID233665,3745.3547246264816
SID233738,2873.908575198163
SID233755,2372.9696792367045
SID233761,2297.0838631061383
SID233810,2276.3308701432597
SID233866,2326.8810842811563
SID233927,2326.970932332799
SID233960,3690.5858333943397
SID234165,3062.5375715031505
SID234182,2104.9398655692394
SID234224,2102.4087273083355
SID234288,2172.154760196462
SID234330,1866.4559552540215
SID234627,3436.932420999322
SID234636,2033.851089302561
SID234676,2246.058314250414
SID234718,1583.78853213379
SID234728,2570.1854186700552
SID234762,3508.1275307647256
SID234788,3047.995439193061
SID234809,2386.4690155586063
SID234867,2459.6566231745655
SID234886,1825.229263566763
SID234944,2299.9195252401487
SID234986,2413.740665128321
SID235018,2294.614496981336
SID235069,2421.594184311687
SID235089,3267.3679872567113
SID235093,2490.353457466456
SID23511,3407.742899378892
SID235228,2065.457214227027
SID235261,2037.2522614621785
SID235326,2685.3829352551093
SID235438,1990.8783916431757
SID235486,5537.602053096783
SID235498,2574.92815243289
SID235510,2433.3360821558754
SID235619,3367.067329430762
SID235656,2184.851172850386
SID235744,1960.6477080055486
SID235820,1674.3131217446344
SID235850,2385.2171178621197
SID235864,2099.6579214724266
SID235879,1794.3621041787485
SID235924,3185.5968861179417
SID23597,2437.2010293803423
SID235981,1618.2736098606335
SID236006,2613.872379110709
SID236166,2202.29126651696
SID236306,1869.3910285210677
SID236373,1810.799148895459
SID236495,2379.098088279732
SID23650,3054.0039664032247
SID236564,2166.8154986652357
SID236768,2329.105376229936
SID236780,2173.392089798819
SID236832,2604.487334289654
SID236837,2976.592411860803
SID237032,2981.9052288424255
SID237036,3317.0185926548265
SID237075,4579.0593916746475
SID237162,1821.3033120569514
SID237176,2356.803757965541
SID237244,2507.9602072343214
SID237359,2015.2486101798388
SID237437,2116.84746214215
SID23754,2625.8291559452714
SID237543,1784.6416382294835
SID237565,1822.6567278194757
SID237602,2554.8633672236206
SID237632,2966.3156249713184
SID237689,2516.238863572741
SID237828,2361.513244642422
SID237839,3452.6303080102775
SID237916,2715.0494076477153
SID238464,2408.118222999904
SID23857,4090.0785483144678
SID238598,4585.365340274895
SID238625,3288.6927675335314
SID238673,2170.709611418728
SID238691,2784.141051852547
SID238721,2503.6468400585563
SID238781,3116.654026743014
SID238806,1871.655864127921
SID23888,3270.158525111939
SID239001,2264.630118900602
SID239088,2784.9273055933063
SID239125,2249.2122969880184
SID239211,3157.1956182948024
SID239240,3084.183842586066
SID239427,1993.2622889410748
SID239441,4438.776897828144
SID239516,2287.485448664626
SID239602,2404.633689586945
SID239607,1866.4183880642347
SID239644,4341.739568410484
SID239668,2344.8228629240784
SID239702,2037.0708365180694
SID239727,3761.389956627731
SID239747,1912.593259881374
SID239891,2253.490761690498
SID240007,2186.587380758396
SID240046,2582.2774820712575
SID240152,2009.5370990318431
SID240363,1822.86233847019
SID240583,2098.7636991945105
SID240599,1958.6478416375153
SID240815,2355.4389871947697
SID240843,3247.6362479476375
SID240884,3059.6203416689787
SID240909,2876.981841335126
SID24094,2064.19037897347
SID240989,2932.086453245667
SID241129,2923.7977601462485
SID241206,1665.5927389596598
SID24131,3138.999305232758
SID241444,1626.0877454510814
SID241465,2753.7591687894883
SID241578,3507.617281121173
SID241677,2935.188492989652
SID241712,2278.740541616179
SID241714,2557.8252463895933
SID241766,1834.6051934076963
SID241929,2655.037962416084
SID241933,2876.506863792905
SID241962,1735.4429974490636
SID242020,3451.8365920284427
SID242201,2158.485393423198
SID24228,4745.191968049029
SID242372,2059.687606669426
SID242438,2277.2381690482102
SID242536,2533.6747567814436
SID242552,2383.2982157506685
SID242568,3052.6147088352623
SID242715,2591.0640418491294
SID242788,3361.396431159842
SID242791,2786.373954542108
SID242834,2165.774555586029
SID242851,3206.528293073226
SID242859,2278.368958634243
SID242883,2081.1632171363135
SID242900,2826.356950172064
SID243028,2516.904544056074
SID243032,2275.371460567151
SID243050,1602.5727128119852
SID243058,2644.0075659936965
SID243082,5120.791508142937
SID243104,2220.1449374028366
SID243140,1854.4038385630345
SID243306,5514.564815684025
SID243322,3765.367569179377
SID243332,3316.91874293619
SID243407,2744.160703186784
SID243442,3729.576641048878
SID243443,2005.1971362758468
SID243448,3644.2315084983156
SID243450,2631.99600262328
SID243486,2109.7274581650063
SID243547,2417.052089580987
SID243624,1959.108275637886
SID243667,2902.4675561012573
SID243798,2308.525982417548
SID243904,2211.771445171931
SID244108,1964.5432823930641
SID244192,3130.2033479010834
SID244195,2542.8578537713875
SID244273,1989.7379700473455
SID244336,2320.1958702174616
SID244600,2861.0543028790185
SID244697,2307.0776444045873
SID244798,3491.8811104420834
SID245049,2509.553447608704
SID245152,2176.6029153471877
SID245205,2004.3047636217236
SID245223,2187.3852063736194
SID245260,2022.1233125124204
SID245648,1795.948926358149
SID245807,2245.394196543026
SID245825,1800.196047880435
SID245879,2513.769228320791
SID24592,2233.7955552638223
SID246056,2371.1189724700675
SID246116,1990.8575892957458
SID246151,3006.8610022321077
SID246273,2929.358256449172
SID246463,3822.9476139535063
SID24650,2133.371848425317
SID246547,2263.9063185166256
SID246793,2657.8467052726273
SID246806,2100.2302964686824
SID246859,2334.6581325625384
SID246886,2624.7921177906373
SID2469,2505.920538237173
SID246901,3030.484340570666
SID246905,2040.737512653457
SID247099,1860.8153786715764
SID247160,2715.6658929189766
SID24718,2422.6896418895326
SID247230,2218.439165872865
SID247248,2377.4178275734544
SID247357,2386.7986097469206
SID247383,2676.4769385561176
SID24742,3209.013591855663
SID247527,2652.9253202868417
SID247537,2233.2842625599546
SID247593,3545.9608320024386
SID247742,2504.200747519538
SID247751,2170.3896090503868
SID247762,2568.1957787998335
SID247869,2887.163616667778
SID247910,1768.2270750263128
SID247923,3014.1946841109147
SID248021,2150.178131879776
SID248035,2787.201767995538
SID248049,2373.928673538754
SID248103,3631.253724185408
SID24819,2161.571147554314
SID248450,2609.58279665624
SID248550,2648.373191972424
SID248625,2427.8295254450068
SID248645,3548.6261051685524
SID248655,2446.7470264586677
SID248656,2972.971654742608
SID248667,2195.9777316874492
SID248696,2167.682640603218
SID248920,2338.432572503919
SID248965,2707.3745123921813
SID248979,1696.2641980771464
SID249110,2911.1189046529303
SID249227,2368.0156488157168
SID249313,2311.413187996201
SID249392,2150.881433906333
SID24958,2789.285068097245
SID2496,2038.9741817905958
SID249625,2476.785433287303
SID249929,3207.0949577066576
SID249963,2366.0458344359968
SID25024,2315.9278383829974
SID250260,1883.4191809428642
SID250288,2622.2145569797794
SID250356,4053.9883364454026
SID250365,2407.5724430407613
SID250526,2170.0726131076885
SID250686,2220.7875050242174
SID25069,2352.8988816756096
SID250906,2191.475340513183
SID250933,2321.987888407111
SID250991,2569.7579699994426
SID251154,3309.7757300502017
SID251181,2642.812847132334
SID25120,2461.0725581041797
SID251242,1974.5165860479638
SID251276,2502.0341885709922
SID251359,2994.7978696779605
SID251423,2508.9929240967585
SID251477,2257.228307679834
SID251517,2248.805535432242
SID251611,2111.863524785547
SID251626,2402.6225485211635
SID251637,2357.519135258753
SID251711,4106.9795068700205
SID251807,2116.588431850733
SID25185,5925.194737510743
SID251901,2191.624549156158
SID251906,3991.5819192444874
SID251980,2297.7328622406653
SID252046,2080.5606501645216
SID252090,2581.7585735960542
SID252107,2930.965542043546
SID252126,2009.576744717418
SID252128,2009.576744717418
SID252147,2178.8424508390576
SID252167,2215.053502783955
SID252235,1541.8188231725253
SID252236,2858.562362562948
SID252414,1889.8593409666694
SID252415,2799.780417695767
SID252448,3244.773083134339
SID252512,2200.7741841757106
SID252558,1530.7443680474191
SID252588,2419.982713692843
SID252701,2409.9191790229506
SID252756,2034.2164918806277
SID252805,2611.854514677391
SID252906,2122.0414205745756
SID253024,2008.4271714270574
SID253127,2258.075165758506
SID253130,2071.732733752109
SID253136,2718.5639779518656
SID253147,3213.8991277788955
SID253284,1791.35516957572
SID25350,2228.110693320089
SID253508,2152.8577404116054
SID253711,2459.0085667404387
SID253810,2371.015889965645
SID253940,2290.7132368952466
SID254027,1996.5178087246422
SID254029,2303.2548244600407
SID25419,3053.401304375295
SID254294,2299.045398710551
SID254308,2739.7386681194766
SID254314,2183.746752710118
SID254647,1861.1452536273605
SID254789,2804.9615572848134
SID254858,2083.484678417893
SID254867,2054.094012784697
SID2551,2843.1899139679836
SID255228,2570.5069638576542
SID255301,2329.47505811801
SID255319,1893.0465418899084
SID255375,2677.166565214855
SID255426,1982.1445444435153
SID255488,2021.5327795091032
SID255500,2113.904663383537
SID255542,2212.1571883735605
SID255572,2229.289095757246
SID255581,2739.7955758007315
SID255670,2649.4124564258773
SID255724,1752.7145807720144
SID255798,2300.235270989792
SID255803,3424.524938238066
SID25583,2399.50121245131
SID255909,3284.9366263336137
SID255964,2144.790264663108
SID256022,2200.937336853478
SID25608,2271.3672753278856
SID256168,1387.0153032521812
SID256175,2497.1210900582155
SID256287,1929.9347390221033
SID256322,4130.359518615302
SID256323,2107.1639116321
SID256350,2533.7822202043767
SID256389,2213.7857749529835
SID25648,2262.9786252588547
SID256497,2013.744028806426
SID256539,2772.148571426128
SID256798,3071.2333317692437
SID256897,2418.4097391667956
SID257012,1809.2125910225134
SID257123,4258.826454630385
SID257134,2430.987228538722
SID257239,3261.6595758071153
SID25727,2957.260839570939
SID25746,2466.499316459887
SID257467,2496.9644380807345
SID257485,2334.648148564515
SID257499,6073.270247183103
SID257509,2227.710398512445
SID257533,2300.8644484186902
SID257651,3838.489542508111
SID257677,2180.6263219422603
SID257733,2349.097725736427
SID257740,2697.187321980016
SID257928,2268.123674688723
SID257952,2154.5478288703043
SID258001,2835.95460395769
SID258112,3056.6327563693535
SID258232,2111.9214159949847
SID258245,2176.0497899496036
SID258319,2760.8706726033774
SID258485,1970.3338131408038
SID258489,2433.9739329970485
SID258630,2755.6308434759617
SID258646,1799.0637937931235
SID258747,1560.1575498998504
SID258829,1422.8029052101947
SID258840,2566.4200862474772
SID259005,1776.446644987696
SID259016,4209.132120609544
SID259028,2441.7961501473046
SID259220,1780.4921308494236
SID259308,2209.426311287831
SID259351,2737.32154072965
SID259494,1890.454305183863
SID259611,3928.0115659934013
SID259616,2917.4911361291997
SID259626,2713.684205833624
SID259638,2082.747654450301
SID259667,1774.7996614630363
SID259759,1638.3261490306886
SID259782,2029.445079671602
SID260029,2802.966670355053
SID260127,2401.3349802471107
SID260155,3015.8983331158106
SID260202,3652.525906571825
SID260216,2087.9702889014147
SID260259,2297.128743421131
SID260260,2534.6230778582153
SID260262,2534.6230778582153
SID2603,2331.0306867510963
SID260372,2199.127725905527
SID260472,3087.693936242435
SID260515,2240.367957549705
SID260561,1896.6644835022203
SID260576,2829.612097996402
SID260652,2174.4441084170207
SID261110,2404.5013259479038
SID261124,2356.224314915086
SID261219,2136.7737891595184
SID261445,3344.9593552173424
SID261477,2652.193044126594
SID261511,2731.0740717170893
SID261524,2535.3649740134565
SID261534,2472.7125914442636
SID261584,2144.63005863716
SID261588,2387.015243912515
SID261590,2123.225635727145
SID261626,3324.06135102032
SID261643,2252.357205192593
SID261718,1817.6071342743528
SID261738,2240.6313061943365
SID261748,2249.5697870642557
SID261835,1928.912378161517
SID261838,2428.9005797108084
SID261924,2260.612885252671
SID262086,2831.6103729592264
SID262087,2831.6103729592264
SID262153,1967.1495080096597
SID262198,2154.7265710298025
SID262205,2215.4170958179425
SID262215,2222.0370305233264
SID262433,2385.9323848322556
SID262480,1882.6176404814146
SID262543,1965.811139775245
SID262594,1711.221266274504
SID26262,3195.721103235914
SID262640,2166.1637044072518
SID262855,2200.866301488427
SID262932,2384.471798457775
SID262953,1664.0933308335036
SID263055,2152.2973860665106
SID263168,2758.802472994219
SID26319,1990.2047579019797
SID263198,1825.939410191321
SID263210,3604.079620448885
SID263221,1856.6453417036828
SID263231,1797.0176777330785
SID263250,2552.8202437935097
SID263306,6273.767514829811
SID26339,2416.534156209409
SID26342,3553.8276012645806
SID263442,1869.7119398600523
SID263542,2044.6223684823335
SID263567,2472.4332581631916
SID263628,1797.544959239984
SID263818,2397.8427128672774
SID263839,2285.867069270135
SID263869,2812.4495554749337
SID263909,2596.9502084582623
SID263953,2873.001632503957
SID264113,2728.840000726036
SID264125,2104.636780098199
SID264206,1996.7750552510936
SID26424,2512.598658233144
SID264320,2902.5495693660305
SID264413,3224.2695854051444
SID264434,2226.420365188116
SID264625,2926.352577971357
SID264709,2090.0740958929046
SID264711,2096.4366339997478
SID26476,2525.190440406141
SID264834,2086.230450777222
SID264952,2445.722226274415
SID264956,1513.0143289496143
SID265037,2254.7490757424453
SID265118,2414.0933505954968
SID265162,1756.8821665429641
SID265178,2998.187642611885
SID265197,1941.2031561354954
SID265214,2470.3750895845474
SID265269,2527.2629256349937
SID265275,1805.6928628935304
SID26528,2833.797968107411
SID265300,2607.321266453944
SID265405,1622.7440622260303
SID265426,2773.215536203234
SID26545,2633.979972867868
SID265450,2295.42589733624
SID265457,1989.9194936005629
SID265547,3439.1286562588048
SID265585,2436.676741026842
SID265632,2348.300797438163
SID265748,2663.5988075745377
SID265857,2171.3314951117754
SID265990,1800.9365052867631
SID265998,2924.244490011886
SID266141,2305.2091314658737
SID266202,3637.104731907244
SID266282,2221.9232670663923
SID266310,3801.4276980332593
SID266368,2398.268341444162
SID266432,2310.074686801019
SID266443,2514.657480586881
SID266986,2263.3635792003697
SID26699,2813.666325553484
SID267010,1815.7156408065127
SID267022,1599.8861956179478
SID267040,2165.59324568873
SID267213,1791.9658122570868
SID267291,3168.530447560422
SID267340,2661.1932087179007
SID267382,2276.7467933219377
SID267483,2197.679157036013
SID267488,1823.1220626439012
SID267565,2019.7582167695373
SID267572,1926.2894176940854
SID267581,3158.1448694918886
SID26770,2008.852661123884
SID267718,2222.799064968445
SID267803,4775.596906294746
SID267833,2320.7594642829667
SID267846,2059.0378890262323
